gene_id	gene_short_name	value_1	value_2	fold_change	log2_fold_change	test_stat	p_value	q_value
XLOC_013822	pct-1	60.8471	93.1472	1.53084158800457	0.614325	-3.43991	0.00058191	0.00713301
XLOC_019310	ZK550.4	43.6911	66.8598	1.53028461262445	0.6138	-2.80771	0.00498951	0.0396942
XLOC_032705	kup-1	87.3559	133.646	1.52990068288193	0.613438	-3.71393	0.000204065	0.002925
XLOC_007938	Y38E10A.14	21.2599	32.4753	1.52753771424516	0.611208	-3.17261	0.00151075	0.0156377
XLOC_019595	Y69A2AR.28	108.925	166.286	1.52661577040778	0.610337	-2.74662	0.00602127	0.0458831
XLOC_030618	num-1	73.9474	112.877	1.52645493712911	0.610185	-3.64338	0.000269086	0.00371911
XLOC_006002	W10D9.6	32.7143	49.9355	1.52641155737014	0.610144	-2.7726	0.00556109	0.0431546
XLOC_010189	Y54F10AR.2	41.535	63.3986	1.52638933894663	0.610123	-3.32486	0.000884615	0.0101276
XLOC_001113	hrdl-1	81.719	124.709	1.52607091041334	0.609822	-3.39756	0.000679899	0.00813552
XLOC_008361	smr-1	135.366	206.517	1.5256171852163	0.609393	-3.42454	0.000615835	0.00747837
XLOC_037350	rgs-8.2	29.2423	44.573	1.5242621015439	0.608111	-2.80076	0.00509824	0.0403153
XLOC_037352	rgs-8.1	29.2423	44.573	1.5242621015439	0.608111	-2.80076	0.00509824	0.0403153
XLOC_012159	htz-1	899.836	1371.22	1.52385538869277	0.607726	-3.01606	0.00256085	0.0236647
XLOC_006791	F12A10.8	16.1713	24.6221	1.52257363319022	0.606512	-3.27587	0.00105337	0.0116984
XLOC_002013	Y39G10AR.15	8.07007	12.2871	1.52254935992842	0.606489	-2.91869	0.00351507	0.0304746
XLOC_001580	B0019.2	19.0267	28.9429	1.52116747787069	0.605179	-3.39661	0.000682263	0.00814672
XLOC_010363	nhr-20	13.6852	20.8148	1.52097137342397	0.604993	-2.92485	0.00344618	0.0299864
XLOC_033640	gyg-2	499.272	758.435	1.5190812117888	0.603199	-2.92287	0.00346823	0.0301416
XLOC_009511	T16G12.8	19.0107	28.8727	1.51876220239144	0.602896	-2.9945	0.00274891	0.0249477
XLOC_009257	F10E9.3	71.7091	108.905	1.51869904016056	0.602836	-2.86344	0.00419062	0.0348579
XLOC_000314	W05F2.6	64.8155	98.4149	1.51838432086925	0.602537	-3.64688	0.000265442	0.00368655
XLOC_033088	vps-39	43.8443	66.5335	1.51749524934312	0.601692	-3.03649	0.00239351	0.0224284
XLOC_032654	F55A11.7	59.8051	90.7366	1.51720496718595	0.601416	-3.47917	0.000502974	0.0063281
XLOC_028895	ttll-5	45.2654	68.6519	1.51665085077431	0.600889	-3.61955	0.00029512	0.00401793
XLOC_008816	flh-2	19.247	29.1866	1.51642799954904	0.600677	-3.28754	0.00101065	0.0113391
XLOC_011583	K08E3.4	90.447	137.131	1.51614632882355	0.600409	-2.8957	0.00378315	0.0322899
XLOC_019385	R02D3.8	45.2384	68.5781	1.5159288055307	0.600202	-3.28329	0.00102603	0.0114742
XLOC_008202	Y53F4B.18	40.0815	60.7061	1.51456657992556	0.598905	-3.3087	0.000937312	0.0106415
XLOC_011296	Y39A1A.1	76.3555	115.639	1.51448049733249	0.598823	-3.07949	0.00207355	0.0200826
XLOC_004673	K10B2.2,clec-88	728.14	1101.55	1.51283432251745	0.597254	-2.95994	0.00307696	0.0272882
XLOC_000510	Y110A7A.4	94.8897	143.533	1.51262775910237	0.597057	-3.5998	0.000318465	0.00431405
XLOC_010537	R02F2.7	12.9026	19.5153	1.51250928621785	0.596944	-3.13717	0.0017059	0.0172825
XLOC_012402	C02B10.4	194.958	294.756	1.51189400555996	0.596357	-3.09193	0.00198861	0.0194443
XLOC_019556	M70.4	22.4647	33.9556	1.51151468979642	0.595995	-3.49348	0.000476777	0.00606249
XLOC_010268	M01F1.9	52.0219	78.6147	1.51118365217406	0.595679	-3.56327	0.000366268	0.00483346
XLOC_000459	viln-1	20.9474	31.6186	1.50943015354378	0.594004	-3.51025	0.000447683	0.00576427
XLOC_005756	arrd-13	31.4856	47.4683	1.50761703329178	0.59227	-3.3695	0.000753048	0.0088298
XLOC_011546	F45G2.10,F45G2.9	85.892	129.429	1.50687526547937	0.59156	-2.96822	0.00299531	0.0266633
XLOC_029260	cpz-2	25.2186	37.9095	1.50323858154137	0.588074	-3.2506	0.0011516	0.0125371
XLOC_014391	rib-1,srgp-1	93.9332	141.172	1.5028968556772	0.587746	-2.8743	0.00404924	0.0339334
XLOC_005411	C09H10.7,nasp-1	162.871	244.772	1.50285935391124	0.58771	-3.11214	0.00185736	0.0184382
XLOC_002866	clec-91	429.181	644.877	1.50257603747885	0.587438	-3.43514	0.000592256	0.00722886
XLOC_028280	pos-1	1033.34	1552.64	1.50255208302388	0.587415	-2.71676	0.00659252	0.0492717
XLOC_004487	pkc-3	61.0211	91.6756	1.50235941977507	0.58723	-3.4418	0.000577863	0.00710166
XLOC_007535	rnh-1.2	17.4767	26.2262	1.50064112407976	0.585579	-3.09352	0.00197794	0.0193532
XLOC_011807	ced-2	86.6528	130	1.50023863414718	0.585192	-3.52613	0.000421684	0.0054689
XLOC_033379	F28F8.5,atx-3	143.308	214.965	1.50002027394224	0.584982	-2.8716	0.00408404	0.0341251
XLOC_022334	Y55D9A.2	42.6783	63.9959	1.49949426037188	0.584476	-3.48327	0.000495337	0.00624299
XLOC_010445	C38D4.1	26.376	39.5257	1.49854873170677	0.583566	-3.04455	0.00233029	0.0220615
XLOC_014248	cyb-1	270.778	405.66	1.49812811124332	0.583161	-3.06569	0.00217166	0.0208914
XLOC_009392	cpb-1	27.1298	40.6226	1.49734326890056	0.582405	-3.41844	0.000629823	0.00762234
XLOC_028213	oma-2,vars-1	550.288	823.212	1.49596456248172	0.581076	-2.72858	0.00636084	0.0479662
XLOC_011888	ilys-2	74.8344	111.917	1.4955301545708	0.580657	-2.7648	0.00569569	0.0439465
XLOC_000743	syp-4	69.6445	104.096	1.49468036563722	0.579837	-3.53376	0.000409696	0.00533761
XLOC_031527	ceh-49	26.9414	40.2664	1.49459230538548	0.579752	-3.02745	0.00246628	0.0229745
XLOC_002285	F21F3.6	249.06	372.114	1.49407337330089	0.579251	-3.05666	0.00223816	0.0213588
XLOC_008944	C28H8.1	59.3549	88.6436	1.49344902930182	0.578648	-3.19695	0.00138889	0.0146089
XLOC_008445	pqn-82	20.5097	30.6287	1.49337760359099	0.578579	-3.00609	0.00264629	0.0242817
XLOC_001227	F25H2.6	47.3705	70.6968	1.49242351819436	0.577657	-3.17025	0.00152305	0.0157422
XLOC_001536	W02D9.2	108.035	161.174	1.49187017980167	0.577122	-3.08685	0.00202289	0.0197122
XLOC_002525	mei-2	207.804	309.804	1.49084781960001	0.576133	-3.49411	0.000475646	0.00605583
XLOC_003011	T24D1.5	78.5412	117.008	1.48976110329508	0.575081	-3.00477	0.00265785	0.0243437
XLOC_034008	bed-1	20.844	31.0512	1.48969604942185	0.575018	-2.9124	0.00358658	0.0309819
XLOC_001129	lsl-1	74.566	111.059	1.48940282595678	0.574734	-3.27935	0.00104047	0.0115828
XLOC_000954	cdk-8	46.8035	69.7026	1.48925933269313	0.574595	-3.0807	0.00206518	0.0200287
XLOC_011008	ugtp-1	35.2865	52.5428	1.48903431354659	0.574377	-3.14177	0.00167929	0.017037
XLOC_005851	pot-2	51.9569	77.3596	1.48891768856122	0.574264	-3.15565	0.00160142	0.016363
XLOC_005778	ing-3	37.5285	55.8553	1.48834398537957	0.573708	-3.40083	0.000671814	0.00805557
XLOC_039403	nspc-20	95.4392	142.012	1.48798604884841	0.573361	-2.74526	0.0060463	0.0460311
XLOC_005259	F52H3.4	19.9888	29.743	1.48798501745544	0.57336	-2.89096	0.00384069	0.0326835
XLOC_014411	inx-9	24.4461	36.3706	1.48778700324906	0.573168	-2.99119	0.00277892	0.0251598
XLOC_014149	K08F4.3,glt-3	227.362	338.054	1.48685400980545	0.572263	-3.42963	0.000604401	0.00736453
XLOC_030654	F33E11.3	48.7014	72.3859	1.48632025034605	0.571745	-2.90621	0.0036583	0.0315063
XLOC_001889	Y65B4BL.4	36.7579	54.603	1.48547569465679	0.570925	-3.14515	0.00166	0.0168661
XLOC_015392	21ur-8771,F02H6.2	29.9829	44.5219	1.48491258106684	0.570378	-3.28958	0.00100338	0.0112664
XLOC_034007	Y39B6A.13	62.0688	92.1351	1.4844031832914	0.569883	-3.03967	0.0023684	0.0223044
XLOC_029467	coh-3	21.8605	32.4437	1.48412746105356	0.569615	-3.22806	0.00124633	0.0133749
XLOC_021610	hst-1	25.5408	37.8964	1.48375819696256	0.569256	-3.38144	0.000721062	0.00853937
XLOC_001073	dut-1	264.516	392.474	1.48374585546016	0.569244	-3.20497	0.00135077	0.0142603
XLOC_032367	T28B11.1	70.86	105.134	1.48368620631232	0.569186	-3.08907	0.00200787	0.0195925
XLOC_002902	F16A11.1	41.2857	61.2525	1.48362450282077	0.569126	-2.81641	0.0048563	0.038962
XLOC_003081	F37D6.2	75.6352	112.206	1.48351447129606	0.569019	-3.19521	0.00139727	0.0146862
XLOC_027779	syp-2	80.2831	118.978	1.48198310435096	0.567529	-3.32475	0.000884968	0.0101276
XLOC_001796	ero-1	61.028	90.4126	1.48149319548523	0.567052	-2.9592	0.00308438	0.0273201
XLOC_027944	acl-9	78.9796	116.983	1.48118413298506	0.566751	-3.29959	0.000968253	0.0109493
XLOC_014105	F25H8.2	45.5001	67.373	1.48072117330045	0.5663	-3.31838	0.000905419	0.0103486
XLOC_019456	Y55F3BR.8	20.1974	29.8997	1.48037020056663	0.565958	-3.16718	0.00153926	0.0158525
XLOC_036548	nhr-71	25.0627	37.1018	1.4803558350343	0.565944	-2.97597	0.00292061	0.0261121
XLOC_003860	Y51H7C.3	172.91	255.914	1.48003982858974	0.565636	-3.33939	0.000839641	0.00968634
XLOC_033346	T06E6.1	33.2178	49.1322	1.47909118871102	0.564711	-3.1928	0.00140899	0.0147696
XLOC_000354	C32E8.3	100.306	148.155	1.47703703451848	0.562706	-3.24228	0.00118575	0.0128404
XLOC_028712	wdr-5.3	70.2522	103.73	1.47654159646557	0.562222	-3.3933	0.000690564	0.0082321
XLOC_036239	lsd-1	8.07573	11.9206	1.47610362027945	0.561794	-2.71889	0.00655016	0.0490413
XLOC_010988	C06E1.11,C13G5.2	70.3871	103.866	1.47563508871905	0.561336	-3.26074	0.0011112	0.0122099
XLOC_005739	csc-1	131.286	193.635	1.47491416810668	0.560631	-3.33343	0.000857809	0.00986412
XLOC_011237	ZK1128.4	64.6479	95.3428	1.47480069355378	0.56052	-3.23921	0.00119863	0.0129212
XLOC_003072	F25D7.4	100.308	147.775	1.47322215660068	0.558975	-3.22539	0.00125802	0.0134701
XLOC_038733	F21A10.2	18.687	27.5254	1.47296893073965	0.558727	-2.7764	0.00549652	0.0428027
XLOC_011442	Y75B8A.14	54.0326	79.5782	1.47278108161486	0.558543	-2.80941	0.00496317	0.0395753
XLOC_029248	C50B6.3	75.1815	110.667	1.4719982946556	0.557776	-3.39721	0.000680756	0.00813552
XLOC_002495	mut-2	65.3213	96.1025	1.47122714125327	0.55702	-3.22711	0.00125048	0.0134051
XLOC_010366	Y44F5A.1	21.0757	31.0043	1.47109151717118	0.556887	-2.8634	0.00419123	0.0348579
XLOC_036622	K04C1.5	78.2478	115.066	1.47052875985689	0.556335	-3.34179	0.000832391	0.00961822
XLOC_027378	gst-10	43.5487	64.0278	1.47025765294884	0.556069	-2.87583	0.0040297	0.0338291
XLOC_008013	mac-1	18.4048	27.0456	1.46948130002372	0.555307	-3.03966	0.00236843	0.0223044
XLOC_027041	F33E11.2	43.9019	64.5112	1.4694395393775	0.555266	-3.20559	0.00134788	0.0142508
XLOC_028924	sas-5	69.3308	101.8	1.46832262802375	0.554169	-3.37852	0.00072877	0.00860863
XLOC_038105	K10C2.3,fah-1	210.04	308.102	1.46687099727605	0.552742	-2.83626	0.00456457	0.0371212
XLOC_033034	T01D3.5	63.3173	92.877	1.46685167901083	0.552723	-3.31006	0.000932759	0.0106066
XLOC_011120	F54C8.4,emb-30	187.039	274.296	1.46651517531566	0.552392	-2.72057	0.0065169	0.0489366
XLOC_019523	nhr-274	19.1695	28.0981	1.46577331009536	0.551662	-2.824	0.00474279	0.0381584
XLOC_011375	bed-2	12.4998	18.3203	1.46564326829472	0.551534	-2.9751	0.00292895	0.0261703
XLOC_038017	R07E4.5	14.6984	21.5409	1.46552949118327	0.551422	-3.05632	0.00224073	0.0213588
XLOC_014076	T13F2.6	90.0135	131.89	1.46523086828714	0.551128	-3.2486	0.00115976	0.0125971
XLOC_012597	sand-1	76.5059	112.035	1.46439322078052	0.550303	-3.47278	0.000515106	0.00644751
XLOC_005081	T01B7.6	56.5192	82.7656	1.46438104035079	0.550291	-3.34331	0.000827847	0.00957345
XLOC_032787	cdr-6	60.3164	88.3041	1.46401465978793	0.54993	-3.11819	0.00181968	0.0181742
XLOC_000771	W01A8.5	100.177	146.623	1.46364329828167	0.549564	-3.29576	0.000981573	0.0110649
XLOC_014609	F07C6.4	20.6028	30.1138	1.46163187353087	0.54758	-2.8058	0.00501913	0.0397997
XLOC_009689	Y66D12A.5	22.6731	33.1275	1.46109400260918	0.547049	-3.17703	0.00148791	0.0154236
XLOC_002008	cdk-7	68.3516	99.8543	1.46089146601059	0.546849	-3.1775	0.00148553	0.0154101
XLOC_000296	K09H9.2	57.9246	84.5611	1.45984783516484	0.545818	-3.39743	0.000680223	0.00813552
XLOC_011916	Y69A2AR.1	83.0031	121.105	1.45904461602217	0.545024	-2.91302	0.0035795	0.0309582
XLOC_033749	lsy-27	30.5805	44.6069	1.45867249306483	0.544656	-2.75065	0.00594771	0.0454984
XLOC_011132	mut-7	37.5507	54.7606	1.45831057321941	0.544298	-3.3106	0.000930971	0.0105947
XLOC_008848	nex-1	193.47	282.072	1.45796491243069	0.543956	-3.12207	0.00179586	0.0180047
XLOC_030201	Y59A8B.21	27.6103	40.2094	1.45631758083754	0.542325	-2.96346	0.003042	0.0270141
XLOC_002010	icp-1	63.5514	92.5505	1.45630849588406	0.542316	-2.82443	0.00473646	0.0381289
XLOC_007858	set-24	11.3243	16.4862	1.45583312906907	0.541845	-2.84962	0.00437716	0.0359946
XLOC_020289	htp-1	80.864	117.718	1.45575341182802	0.541766	-3.2737	0.00106147	0.0117351
XLOC_007772	rsp-2	163.306	237.692	1.4555021797173	0.541517	-3.08579	0.00203009	0.019742
XLOC_031852	C37C3.9	139.008	202.318	1.45544265717772	0.541458	-3.29151	0.000996522	0.011207
XLOC_019503	Y77E11A.7	49.2314	71.6284	1.45493227568364	0.540952	-2.80842	0.00497855	0.0396538
XLOC_003619	F31C3.6	20.7315	30.1541	1.45450474205675	0.540528	-2.8977	0.00375905	0.0321418
XLOC_012045	Y37E11AL.2,Y37E11AL.3	131.001	190.518	1.45432529604375	0.54035	-3.1602	0.00157661	0.0161789
XLOC_002615	hlh-2	21.1944	30.8175	1.45403903476057	0.540066	-2.98337	0.00285094	0.0256495
XLOC_007854	Y17G7B.17	44.315	64.4337	1.45399368163032	0.540021	-3.10018	0.00193406	0.0190379
XLOC_010575	Y37B11A.2	7.24431	10.5259	1.45298217068891	0.539017	-2.76819	0.00563694	0.0435637
XLOC_010904	C50C3.7,bath-42	192.414	279.403	1.45209717261538	0.538138	-2.86624	0.0041538	0.0346473
XLOC_010271	M01F1.4	30.7759	44.6835	1.45189990867153	0.537942	-3.00422	0.00266266	0.0243538
XLOC_001229	ubc-25	197.587	286.779	1.4514068660445	0.537452	-2.76358	0.00571711	0.0440774
XLOC_022395	ced-3	98.7421	143.282	1.4510688764426	0.537116	-3.15424	0.00160915	0.0164186
XLOC_010392	C28A5.1	12.193	17.6833	1.45028657165193	0.536338	-3.05921	0.00221924	0.0212442
XLOC_029313	T01D3.6	38.4196	55.6064	1.4473461492293	0.53341	-3.06253	0.00219475	0.0210667
XLOC_031571	T05H4.10	24.6045	35.6107	1.44732608489032	0.53339	-2.90099	0.00371984	0.0318446
XLOC_009224	D2007.4	98.8907	142.984	1.44587616997701	0.531944	-3.04269	0.00234476	0.0221398
XLOC_006892	R12C12.5	57.218	82.682	1.44503556444081	0.531105	-3.03683	0.00239078	0.0224263
XLOC_002922	C41G7.3	64.7907	93.587	1.44445273781376	0.530523	-3.19372	0.00140451	0.0147407
XLOC_028971	D2023.6	51.8362	74.8563	1.4440933451462	0.530164	-3.19248	0.00141058	0.0147718
XLOC_010429	T04A8.6	113.957	164.527	1.44377206976641	0.529843	-3.06226	0.00219673	0.0210667
XLOC_003573	Y105E8A.8	31.5266	45.4991	1.44319875585929	0.52927	-2.78813	0.00530131	0.0415308
XLOC_036706	C05G5.2	13.0916	18.8879	1.44275666926033	0.528828	-2.76348	0.00571882	0.0440774
XLOC_002405	cpb-3	81.863	118.079	1.44240269756785	0.528474	-3.16123	0.00157105	0.0161334
XLOC_014370	kin-4	55.8633	80.5531	1.44196785127543	0.528039	-2.98008	0.00288177	0.0258943
XLOC_020079	C02B10.2	96.0834	138.462	1.44106259222139	0.527133	-3.06527	0.00217472	0.0209068
XLOC_006953	C32D5.11	37.9953	54.735	1.44057322977847	0.526643	-3.19041	0.00142072	0.0148672
XLOC_032698	cyl-1	83.6436	120.48	1.44039650093861	0.526466	-3.21247	0.001316	0.0139758
XLOC_023440	F55B11.2,F55B11.7	120.421	173.305	1.43916100352899	0.525228	-3.18464	0.00144936	0.0151006
XLOC_000370	egg-4	104.267	150.024	1.43885179612923	0.524918	-3.12122	0.00180106	0.0180421
XLOC_010176	cic-1	29.6445	42.6423	1.43845790230844	0.524523	-2.73638	0.00621197	0.0470669
XLOC_002689	F30F8.1	67.9875	97.7891	1.43833925670004	0.524404	-3.19415	0.00140241	0.0147294
XLOC_005840	smg-8	21.4412	30.8079	1.43685153429642	0.522911	-3.05908	0.00222021	0.0212442
XLOC_001793	bath-40	131.365	188.657	1.43613462949798	0.522191	-3.03766	0.00238421	0.0223873
XLOC_011455	Y75B8A.33,his-72	545.229	782.838	1.43579820590657	0.521853	-2.73014	0.00633067	0.047789
XLOC_005210	zfp-2	58.3128	83.6471	1.43445429373742	0.520502	-3.1281	0.0017594	0.0176991
XLOC_005886	W01D2.5	37.0289	53.0975	1.43394630256539	0.519991	-2.94968	0.00318108	0.0280724
XLOC_002051	plk-2	64.8366	92.9706	1.43392145438477	0.519966	-3.16783	0.00153579	0.0158282
XLOC_021094	Y73B6BL.23	113.454	162.591	1.43309574584624	0.519135	-3.15641	0.00159724	0.01635
XLOC_009464	ZK632.11	51.7571	74.0826	1.43135149877942	0.517378	-2.98426	0.00284267	0.0256073
XLOC_033189	R11H6.5	77.9772	111.609	1.4313088375132	0.517335	-3.13438	0.00172217	0.0173858
XLOC_007099	T07F8.4	37.3454	53.4366	1.43087436030371	0.516897	-2.90964	0.00361844	0.0312194
XLOC_005245	C05C10.5	339.273	485.209	1.43014061166909	0.516157	-2.71961	0.00653584	0.048976
XLOC_009724	C18D11.3	119.204	170.439	1.42981054755131	0.515824	-3.10924	0.0018757	0.0185383
XLOC_014496	M18.3	29.1093	41.5929	1.42885349520003	0.514858	-2.86235	0.00420516	0.0349331
XLOC_020353	Y4C6A.3	60.9704	87.1146	1.42880199502804	0.514806	-3.02875	0.00245571	0.0229152
XLOC_002905	C17E4.3	130.138	185.763	1.42742901183024	0.513419	-3.11043	0.00186813	0.0185003
XLOC_007956	vps-2	118.529	169.175	1.42728555337233	0.513274	-2.85808	0.00426217	0.0352838
XLOC_011779	F53H1.3	17.6922	25.2364	1.42641027458611	0.512389	-2.79804	0.00514134	0.0405664
XLOC_002400	F56H1.7	137.738	196.202	1.42445890385684	0.510414	-3.0393	0.00237131	0.0223168
XLOC_021937	F13B12.1	131.354	187.069	1.42416568821636	0.510117	-2.82892	0.00467056	0.0377471
XLOC_039307	meg-2	21.3499	30.3855	1.42322030627313	0.509159	-2.99813	0.00271643	0.0247315
XLOC_003039	C25A1.4	85.5335	121.668	1.42246386099432	0.508392	-2.90817	0.00363551	0.0313477
XLOC_021479	C46A5.6	32.7016	46.4971	1.42186155671137	0.507781	-2.71222	0.00668333	0.0497166
XLOC_007739	T05B9.1	300.161	426.649	1.42139841927102	0.507311	-2.97884	0.0028934	0.0259174
XLOC_011114	C38C10.2	134.11	190.481	1.42033574457784	0.506232	-2.99435	0.00275027	0.0249477
XLOC_000352	C32E8.5	108.928	154.676	1.41998333668946	0.505874	-3.03436	0.00241044	0.0225515
XLOC_029466	F23B12.7	35.6349	50.5448	1.41840546505339	0.50427	-2.75095	0.00594232	0.0454815
XLOC_005926	spsb-2	148.504	210.577	1.41798669912611	0.503844	-3.06972	0.00214263	0.0206399
XLOC_005156	pir-1	70.8549	100.456	1.41776458711657	0.503618	-2.83883	0.00452798	0.0368896
XLOC_006611	fbxc-44	65.9042	93.4134	1.41741085222321	0.503258	-2.91641	0.00354085	0.0306424
XLOC_013549	lip-1	67.0726	95.0635	1.41732243229097	0.503168	-3.0376	0.00238469	0.0223873
XLOC_011201	cyld-1	55.3273	78.3893	1.4168293467329	0.502666	-3.02156	0.00251478	0.0232992
XLOC_000059	Y65B4A.1	49.8587	70.6152	1.4163059994282	0.502133	-2.9715	0.00296346	0.0264456
XLOC_004363	scc-1	44.5618	63.053	1.41495679327757	0.500758	-3.02938	0.00245056	0.022882
XLOC_002447	ZK484.3	70.5271	99.7685	1.41461160318459	0.500406	-3.01551	0.00256544	0.0236918
XLOC_014096	tbc-3	76.2094	107.776	1.41421454263158	0.500001	-2.99631	0.00273269	0.0248355
XLOC_011138	ced-7	29.033	41.0538	1.41404006732472	0.499823	-2.90374	0.00368731	0.0316824
XLOC_000235	F40E3.2	90.6463	128.121	1.41341487760189	0.499185	-2.93995	0.00328268	0.0287385
XLOC_037865	T03G11.6	36.3528	51.3763	1.41327086837176	0.499038	-2.77161	0.005578	0.043225
XLOC_000940	cfim-1	93.1753	131.665	1.41309259155842	0.498856	-2.94394	0.00324061	0.0284224
XLOC_002382	F46F11.6	86.9681	122.848	1.41256572894514	0.498318	-3.03524	0.00240348	0.0225012
XLOC_011162	C07A9.2	145.726	205.694	1.41151944167594	0.497249	-2.88137	0.00395947	0.0334951
XLOC_011298	Y39A1A.7	78.1567	110.295	1.41120736953886	0.49693	-2.8915	0.00383406	0.032666
XLOC_027459	apx-1	57.3206	80.8794	1.41100098983079	0.496719	-3.02786	0.00246292	0.0229675
XLOC_002825	hum-1	29.2372	41.2308	1.41021975912821	0.49592	-3.00994	0.00261298	0.0240378
XLOC_027670	hil-4	326.825	460.598	1.4093109865088	0.49499	-2.88931	0.00386091	0.0328331
XLOC_002273	M04F3.5	31.6346	44.5752	1.40906190923807	0.494735	-2.93314	0.00335554	0.0292868
XLOC_006894	R12C12.7	49.4854	69.7231	1.40896424389397	0.494635	-2.8586	0.00425511	0.0352457
XLOC_004625	F21H12.1	56.8736	80.1324	1.4089574075734	0.494628	-2.95351	0.00314185	0.0277776
XLOC_010786	B0361.6	52.3094	73.6499	1.40796649211338	0.493613	-2.90665	0.00365322	0.0314815
XLOC_000483	F28B3.5,acl-11	65.0393	91.5161	1.40708940613924	0.492714	-2.74795	0.005997	0.0458229
XLOC_022084	B0035.11	92.5495	130.175	1.40654528278248	0.492156	-2.99837	0.00271424	0.0247315
XLOC_004188	smu-2	58.9946	82.9707	1.40641172194723	0.492019	-2.97666	0.00291402	0.0260695
XLOC_039308	meg-1	110.453	155.232	1.40540506200476	0.490986	-2.90357	0.00368933	0.0316824
XLOC_000469	htp-3	44.7211	62.842	1.4051975828268	0.490773	-2.97946	0.00288755	0.0259137
XLOC_004490	EEED8.3	254.77	357.642	1.40378597964412	0.489323	-2.96086	0.00306785	0.0272243
XLOC_000149	Y71G12B.10	69.2997	97.2022	1.40263632885546	0.488141	-2.88184	0.00395365	0.0334656
XLOC_000680	san-1	73.3733	102.902	1.40244772825352	0.487947	-2.71883	0.00655142	0.0490413
XLOC_032742	T04H1.2	121.612	170.5	1.40200743486426	0.487494	-2.93248	0.00336266	0.029331
XLOC_038296	F48E3.4	292.953	410.444	1.40105928125831	0.486518	-2.87273	0.00406939	0.0340393
XLOC_032177	F46B6.12	99.0478	138.747	1.40080389464079	0.486255	-2.84561	0.00443259	0.0363579
XLOC_013365	htp-2	48.5974	68.0353	1.39997881894211	0.485405	-2.81836	0.00482702	0.0387706
XLOC_001681	Y87G2A.1	23.5957	33.0175	1.39930261951349	0.484708	-2.82614	0.00471121	0.0379898
XLOC_008114	Y48B6A.1	40.7754	56.9941	1.39775741657122	0.483114	-2.9235	0.00346123	0.030099
XLOC_019100	Y116A8C.13	15.8573	22.1605	1.39749100776944	0.482839	-2.76778	0.00564396	0.0435709
XLOC_039108	tag-147	46.0063	64.2754	1.39710068950578	0.482436	-2.78154	0.00541016	0.0422678
XLOC_014688	lin-54	86.4076	120.639	1.39616649944467	0.481471	-2.81621	0.00485934	0.0389646
XLOC_004645	tag-319	86.6633	120.948	1.39561112208209	0.480897	-2.85334	0.00432621	0.03569
XLOC_010464	F26F4.5	48.567	67.7076	1.3941067152563	0.479341	-2.71294	0.00666891	0.0496687
XLOC_007973	F58G1.2	43.9618	61.2832	1.39401008649132	0.479241	-2.79343	0.0052152	0.0410586
XLOC_014494	F11A10.5	83.8773	116.924	1.39398689658435	0.479217	-2.91651	0.00353966	0.0306424
XLOC_002384	F46F11.8	62.23	86.7206	1.39355119131339	0.478766	-2.84721	0.00441049	0.0361974
XLOC_032145	F25B3.6	76.743	106.906	1.39304030479782	0.478237	-2.89669	0.00377117	0.0322262
XLOC_004480	bmy-1	108.366	150.793	1.39151166231005	0.476653	-2.77553	0.00551113	0.0428694
XLOC_003448	M01E5.4	73.3022	102.001	1.3915087687459	0.47665	-2.8516	0.00434999	0.0358655
XLOC_033675	efl-1	66.0654	91.8577	1.39040579479654	0.475506	-2.86383	0.00418547	0.0348505
XLOC_002320	B0261.7	190.339	264.543	1.38984981885491	0.474929	-2.86767	0.00413505	0.034511
XLOC_008546	H34I24.2	36.3618	50.5305	1.3896600478266	0.474732	-2.75213	0.00592096	0.0453423
XLOC_005057	F54C9.9	46.535	64.6229	1.38869425492705	0.473729	-2.87983	0.00397894	0.0336002
XLOC_000899	ZK265.6	105.085	145.877	1.38818033792671	0.473195	-2.74658	0.00602199	0.0458831
XLOC_021715	T20D3.8	81.7496	113.394	1.38708480950623	0.472056	-2.7582	0.00581202	0.0446662
XLOC_011146	F58A4.14,pri-1	69.5295	96.3076	1.38513347043695	0.470025	-2.72449	0.00644013	0.0484364
XLOC_009076	rfc-4	174.87	242.159	1.38479363625057	0.469671	-2.84749	0.00440653	0.0361856
XLOC_001530	T27F6.4	127.528	176.598	1.38478211790882	0.469659	-2.84838	0.00439427	0.0361057
XLOC_013971	aly-2	483.993	670.001	1.38431954371584	0.469177	-2.72169	0.00649494	0.0488229
XLOC_022097	H02I12.5	131.249	181.591	1.38356842994309	0.468394	-2.83492	0.00458368	0.0372554
XLOC_004319	H20J04.2	19.2695	26.6195	1.3814324325487	0.466165	-2.81707	0.00484636	0.0389042
XLOC_007200	C06A8.2	58.1381	80.2363	1.38009827203883	0.464771	-2.78987	0.00527297	0.0413934
XLOC_000593	C34G6.5	71.7225	98.9644	1.3798227955028	0.464483	-2.80894	0.00497051	0.0396118
XLOC_009622	Y48A6B.3	144.285	198.93	1.37873481837914	0.463345	-2.73282	0.00627946	0.0474776
XLOC_012459	C24D10.4	101.875	140.44	1.37854943161044	0.463151	-2.71249	0.00667803	0.0497031
XLOC_014190	R11A8.2	80.6474	111.07	1.37722760162787	0.461767	-2.81059	0.00494515	0.0394977
XLOC_009360	glp-1	40.8888	56.2607	1.37594518786176	0.460423	-2.77128	0.00558362	0.0432451
